timestamp,event_type,value
1745418784.8309004,tick,"{'v1': 4190, 'v2': 8380, 'v3': 12570}"
1745418784.830904,tick,"{'v1': 4191, 'v2': 8382, 'v3': 12573}"
1745418784.8309073,tick,"{'v1': 4192, 'v2': 8384, 'v3': 12576}"
1745418784.8309107,tick,"{'v1': 4193, 'v2': 8386, 'v3': 12579}"
1745418784.8309143,tick,"{'v1': 4194, 'v2': 8388, 'v3': 12582}"
1745418784.8309178,tick,"{'v1': 4195, 'v2': 8390, 'v3': 12585}"
1745418784.8309214,tick,"{'v1': 4196, 'v2': 8392, 'v3': 12588}"
1745418784.830925,tick,"{'v1': 4197, 'v2': 8394, 'v3': 12591}"
1745418784.8309283,tick,"{'v1': 4198, 'v2': 8396, 'v3': 12594}"
1745418784.830932,tick,"{'v1': 4199, 'v2': 8398, 'v3': 12597}"
1745418784.8309352,tick,"{'v1': 4200, 'v2': 8400, 'v3': 12600}"
1745418784.8309388,tick,"{'v1': 4201, 'v2': 8402, 'v3': 12603}"
1745418784.8309424,tick,"{'v1': 4202, 'v2': 8404, 'v3': 12606}"
1745418784.8309457,tick,"{'v1': 4203, 'v2': 8406, 'v3': 12609}"
1745418784.8309493,tick,"{'v1': 4204, 'v2': 8408, 'v3': 12612}"
1745418784.8309526,tick,"{'v1': 4205, 'v2': 8410, 'v3': 12615}"
1745418784.8309562,tick,"{'v1': 4206, 'v2': 8412, 'v3': 12618}"
1745418784.8309596,tick,"{'v1': 4207, 'v2': 8414, 'v3': 12621}"
1745418784.8309631,tick,"{'v1': 4208, 'v2': 8416, 'v3': 12624}"
1745418784.8309665,tick,"{'v1': 4209, 'v2': 8418, 'v3': 12627}"
1745418784.83097,tick,"{'v1': 4210, 'v2': 8420, 'v3': 12630}"
1745418784.8309734,tick,"{'v1': 4211, 'v2': 8422, 'v3': 12633}"
1745418784.830977,tick,"{'v1': 4212, 'v2': 8424, 'v3': 12636}"
1745418784.8309803,tick,"{'v1': 4213, 'v2': 8426, 'v3': 12639}"
1745418784.8309839,tick,"{'v1': 4214, 'v2': 8428, 'v3': 12642}"
1745418784.8309872,tick,"{'v1': 4215, 'v2': 8430, 'v3': 12645}"
1745418784.8309908,tick,"{'v1': 4216, 'v2': 8432, 'v3': 12648}"
1745418784.8309941,tick,"{'v1': 4217, 'v2': 8434, 'v3': 12651}"
1745418784.8309977,tick,"{'v1': 4218, 'v2': 8436, 'v3': 12654}"
1745418784.831001,tick,"{'v1': 4219, 'v2': 8438, 'v3': 12657}"
1745418784.8310044,tick,"{'v1': 4220, 'v2': 8440, 'v3': 12660}"
1745418784.831008,tick,"{'v1': 4221, 'v2': 8442, 'v3': 12663}"
1745418784.8310113,tick,"{'v1': 4222, 'v2': 8444, 'v3': 12666}"
1745418784.831015,tick,"{'v1': 4223, 'v2': 8446, 'v3': 12669}"
1745418784.8310184,tick,"{'v1': 4224, 'v2': 8448, 'v3': 12672}"
1745418784.831022,tick,"{'v1': 4225, 'v2': 8450, 'v3': 12675}"
1745418784.8310254,tick,"{'v1': 4226, 'v2': 8452, 'v3': 12678}"
1745418784.831029,tick,"{'v1': 4227, 'v2': 8454, 'v3': 12681}"
1745418784.8310323,tick,"{'v1': 4228, 'v2': 8456, 'v3': 12684}"
1745418784.8310359,tick,"{'v1': 4229, 'v2': 8458, 'v3': 12687}"
1745418784.8310394,tick,"{'v1': 4230, 'v2': 8460, 'v3': 12690}"
1745418784.8310428,tick,"{'v1': 4231, 'v2': 8462, 'v3': 12693}"
1745418784.8310463,tick,"{'v1': 4232, 'v2': 8464, 'v3': 12696}"
1745418784.8310497,tick,"{'v1': 4233, 'v2': 8466, 'v3': 12699}"
1745418784.8310533,tick,"{'v1': 4234, 'v2': 8468, 'v3': 12702}"
1745418784.8310566,tick,"{'v1': 4235, 'v2': 8470, 'v3': 12705}"
1745418784.8310602,tick,"{'v1': 4236, 'v2': 8472, 'v3': 12708}"
1745418784.8310635,tick,"{'v1': 4237, 'v2': 8474, 'v3': 12711}"
1745418784.831067,tick,"{'v1': 4238, 'v2': 8476, 'v3': 12714}"
1745418784.8310707,tick,"{'v1': 4239, 'v2': 8478, 'v3': 12717}"
1745418784.831074,tick,"{'v1': 4240, 'v2': 8480, 'v3': 12720}"
1745418784.8310773,tick,"{'v1': 4241, 'v2': 8482, 'v3': 12723}"
1745418784.831081,tick,"{'v1': 4242, 'v2': 8484, 'v3': 12726}"
1745418784.8310845,tick,"{'v1': 4243, 'v2': 8486, 'v3': 12729}"
1745418784.8310878,tick,"{'v1': 4244, 'v2': 8488, 'v3': 12732}"
1745418784.8310914,tick,"{'v1': 4245, 'v2': 8490, 'v3': 12735}"
1745418784.8310947,tick,"{'v1': 4246, 'v2': 8492, 'v3': 12738}"
1745418784.8310983,tick,"{'v1': 4247, 'v2': 8494, 'v3': 12741}"
1745418784.8311017,tick,"{'v1': 4248, 'v2': 8496, 'v3': 12744}"
1745418784.831105,tick,"{'v1': 4249, 'v2': 8498, 'v3': 12747}"
1745418784.8311086,tick,"{'v1': 4250, 'v2': 8500, 'v3': 12750}"
1745418784.8311121,tick,"{'v1': 4251, 'v2': 8502, 'v3': 12753}"
1745418784.8311157,tick,"{'v1': 4252, 'v2': 8504, 'v3': 12756}"
1745418784.831119,tick,"{'v1': 4253, 'v2': 8506, 'v3': 12759}"
1745418784.8311226,tick,"{'v1': 4254, 'v2': 8508, 'v3': 12762}"
1745418784.8311262,tick,"{'v1': 4255, 'v2': 8510, 'v3': 12765}"
1745418784.8311298,tick,"{'v1': 4256, 'v2': 8512, 'v3': 12768}"
1745418784.8311331,tick,"{'v1': 4257, 'v2': 8514, 'v3': 12771}"
1745418784.8311367,tick,"{'v1': 4258, 'v2': 8516, 'v3': 12774}"
1745418784.83114,tick,"{'v1': 4259, 'v2': 8518, 'v3': 12777}"
1745418784.8311436,tick,"{'v1': 4260, 'v2': 8520, 'v3': 12780}"
1745418784.831147,tick,"{'v1': 4261, 'v2': 8522, 'v3': 12783}"
1745418784.8311503,tick,"{'v1': 4262, 'v2': 8524, 'v3': 12786}"
1745418784.8311539,tick,"{'v1': 4263, 'v2': 8526, 'v3': 12789}"
1745418784.8311572,tick,"{'v1': 4264, 'v2': 8528, 'v3': 12792}"
1745418784.8311608,tick,"{'v1': 4265, 'v2': 8530, 'v3': 12795}"
1745418784.8311641,tick,"{'v1': 4266, 'v2': 8532, 'v3': 12798}"
1745418784.8311677,tick,"{'v1': 4267, 'v2': 8534, 'v3': 12801}"
1745418784.831171,tick,"{'v1': 4268, 'v2': 8536, 'v3': 12804}"
1745418784.8311746,tick,"{'v1': 4269, 'v2': 8538, 'v3': 12807}"
1745418784.831178,tick,"{'v1': 4270, 'v2': 8540, 'v3': 12810}"
1745418784.8311813,tick,"{'v1': 4271, 'v2': 8542, 'v3': 12813}"
1745418784.8311849,tick,"{'v1': 4272, 'v2': 8544, 'v3': 12816}"
1745418784.8311937,tick,"{'v1': 4273, 'v2': 8546, 'v3': 12819}"
1745418784.8311975,tick,"{'v1': 4274, 'v2': 8548, 'v3': 12822}"
1745418784.831201,tick,"{'v1': 4275, 'v2': 8550, 'v3': 12825}"
1745418784.8312047,tick,"{'v1': 4276, 'v2': 8552, 'v3': 12828}"
1745418784.8312082,tick,"{'v1': 4277, 'v2': 8554, 'v3': 12831}"
1745418784.8312118,tick,"{'v1': 4278, 'v2': 8556, 'v3': 12834}"
1745418784.8312151,tick,"{'v1': 4279, 'v2': 8558, 'v3': 12837}"
1745418784.8312187,tick,"{'v1': 4280, 'v2': 8560, 'v3': 12840}"
1745418784.8312223,tick,"{'v1': 4281, 'v2': 8562, 'v3': 12843}"
1745418784.8312259,tick,"{'v1': 4282, 'v2': 8564, 'v3': 12846}"
1745418784.8312294,tick,"{'v1': 4283, 'v2': 8566, 'v3': 12849}"
1745418784.8312328,tick,"{'v1': 4284, 'v2': 8568, 'v3': 12852}"
1745418784.8312361,tick,"{'v1': 4285, 'v2': 8570, 'v3': 12855}"
1745418784.8312397,tick,"{'v1': 4286, 'v2': 8572, 'v3': 12858}"
1745418784.8312433,tick,"{'v1': 4287, 'v2': 8574, 'v3': 12861}"
1745418784.8312466,tick,"{'v1': 4288, 'v2': 8576, 'v3': 12864}"
1745418784.8312502,tick,"{'v1': 4289, 'v2': 8578, 'v3': 12867}"
1745418784.8312538,tick,"{'v1': 4290, 'v2': 8580, 'v3': 12870}"
1745418784.831257,tick,"{'v1': 4291, 'v2': 8582, 'v3': 12873}"
1745418784.8312604,tick,"{'v1': 4292, 'v2': 8584, 'v3': 12876}"
1745418784.831264,tick,"{'v1': 4293, 'v2': 8586, 'v3': 12879}"
1745418784.8312676,tick,"{'v1': 4294, 'v2': 8588, 'v3': 12882}"
1745418784.831271,tick,"{'v1': 4295, 'v2': 8590, 'v3': 12885}"
1745418784.8312745,tick,"{'v1': 4296, 'v2': 8592, 'v3': 12888}"
1745418784.8312778,tick,"{'v1': 4297, 'v2': 8594, 'v3': 12891}"
1745418784.8312814,tick,"{'v1': 4298, 'v2': 8596, 'v3': 12894}"
1745418784.8312848,tick,"{'v1': 4299, 'v2': 8598, 'v3': 12897}"
1745418784.8312883,tick,"{'v1': 4300, 'v2': 8600, 'v3': 12900}"
1745418784.831292,tick,"{'v1': 4301, 'v2': 8602, 'v3': 12903}"
1745418784.8312953,tick,"{'v1': 4302, 'v2': 8604, 'v3': 12906}"
1745418784.8312988,tick,"{'v1': 4303, 'v2': 8606, 'v3': 12909}"
1745418784.8313024,tick,"{'v1': 4304, 'v2': 8608, 'v3': 12912}"
1745418784.8313057,tick,"{'v1': 4305, 'v2': 8610, 'v3': 12915}"
1745418784.8313093,tick,"{'v1': 4306, 'v2': 8612, 'v3': 12918}"
1745418784.8313127,tick,"{'v1': 4307, 'v2': 8614, 'v3': 12921}"
1745418784.8313162,tick,"{'v1': 4308, 'v2': 8616, 'v3': 12924}"
1745418784.8313196,tick,"{'v1': 4309, 'v2': 8618, 'v3': 12927}"
1745418784.8313231,tick,"{'v1': 4310, 'v2': 8620, 'v3': 12930}"
1745418784.8313265,tick,"{'v1': 4311, 'v2': 8622, 'v3': 12933}"
1745418784.83133,tick,"{'v1': 4312, 'v2': 8624, 'v3': 12936}"
1745418784.8313334,tick,"{'v1': 4313, 'v2': 8626, 'v3': 12939}"
1745418784.831337,tick,"{'v1': 4314, 'v2': 8628, 'v3': 12942}"
1745418784.8313403,tick,"{'v1': 4315, 'v2': 8630, 'v3': 12945}"
1745418784.831344,tick,"{'v1': 4316, 'v2': 8632, 'v3': 12948}"
1745418784.8313475,tick,"{'v1': 4317, 'v2': 8634, 'v3': 12951}"
1745418784.8313508,tick,"{'v1': 4318, 'v2': 8636, 'v3': 12954}"
1745418784.8313544,tick,"{'v1': 4319, 'v2': 8638, 'v3': 12957}"
1745418784.831358,tick,"{'v1': 4320, 'v2': 8640, 'v3': 12960}"
1745418784.8313613,tick,"{'v1': 4321, 'v2': 8642, 'v3': 12963}"
1745418784.8313649,tick,"{'v1': 4322, 'v2': 8644, 'v3': 12966}"
1745418784.8313682,tick,"{'v1': 4323, 'v2': 8646, 'v3': 12969}"
1745418784.8313718,tick,"{'v1': 4324, 'v2': 8648, 'v3': 12972}"
1745418784.8313751,tick,"{'v1': 4325, 'v2': 8650, 'v3': 12975}"
1745418784.831379,tick,"{'v1': 4326, 'v2': 8652, 'v3': 12978}"
1745418784.8313823,tick,"{'v1': 4327, 'v2': 8654, 'v3': 12981}"
1745418784.8313856,tick,"{'v1': 4328, 'v2': 8656, 'v3': 12984}"
1745418784.8313892,tick,"{'v1': 4329, 'v2': 8658, 'v3': 12987}"
1745418784.8313925,tick,"{'v1': 4330, 'v2': 8660, 'v3': 12990}"
1745418784.831396,tick,"{'v1': 4331, 'v2': 8662, 'v3': 12993}"
1745418784.8313997,tick,"{'v1': 4332, 'v2': 8664, 'v3': 12996}"
1745418784.831403,tick,"{'v1': 4333, 'v2': 8666, 'v3': 12999}"
1745418784.8314066,tick,"{'v1': 4334, 'v2': 8668, 'v3': 13002}"
1745418784.8314102,tick,"{'v1': 4335, 'v2': 8670, 'v3': 13005}"
1745418784.8314135,tick,"{'v1': 4336, 'v2': 8672, 'v3': 13008}"
1745418784.8314168,tick,"{'v1': 4337, 'v2': 8674, 'v3': 13011}"
1745418784.8314204,tick,"{'v1': 4338, 'v2': 8676, 'v3': 13014}"
1745418784.831424,tick,"{'v1': 4339, 'v2': 8678, 'v3': 13017}"
1745418784.8314273,tick,"{'v1': 4340, 'v2': 8680, 'v3': 13020}"
1745418784.831431,tick,"{'v1': 4341, 'v2': 8682, 'v3': 13023}"
1745418784.8314345,tick,"{'v1': 4342, 'v2': 8684, 'v3': 13026}"
1745418784.8314378,tick,"{'v1': 4343, 'v2': 8686, 'v3': 13029}"
1745418784.8314414,tick,"{'v1': 4344, 'v2': 8688, 'v3': 13032}"
1745418784.831445,tick,"{'v1': 4345, 'v2': 8690, 'v3': 13035}"
1745418784.8314486,tick,"{'v1': 4346, 'v2': 8692, 'v3': 13038}"
1745418784.831452,tick,"{'v1': 4347, 'v2': 8694, 'v3': 13041}"
1745418784.8314555,tick,"{'v1': 4348, 'v2': 8696, 'v3': 13044}"
1745418784.8314588,tick,"{'v1': 4349, 'v2': 8698, 'v3': 13047}"
1745418784.8314626,tick,"{'v1': 4350, 'v2': 8700, 'v3': 13050}"
1745418784.831466,tick,"{'v1': 4351, 'v2': 8702, 'v3': 13053}"
1745418784.8314695,tick,"{'v1': 4352, 'v2': 8704, 'v3': 13056}"
1745418784.831473,tick,"{'v1': 4353, 'v2': 8706, 'v3': 13059}"
1745418784.8314764,tick,"{'v1': 4354, 'v2': 8708, 'v3': 13062}"
1745418784.83148,tick,"{'v1': 4355, 'v2': 8710, 'v3': 13065}"
1745418784.8314834,tick,"{'v1': 4356, 'v2': 8712, 'v3': 13068}"
1745418784.831487,tick,"{'v1': 4357, 'v2': 8714, 'v3': 13071}"
1745418784.8314903,tick,"{'v1': 4358, 'v2': 8716, 'v3': 13074}"
1745418784.8314939,tick,"{'v1': 4359, 'v2': 8718, 'v3': 13077}"
1745418784.8314974,tick,"{'v1': 4360, 'v2': 8720, 'v3': 13080}"
1745418784.8315008,tick,"{'v1': 4361, 'v2': 8722, 'v3': 13083}"
1745418784.8315043,tick,"{'v1': 4362, 'v2': 8724, 'v3': 13086}"
1745418784.831508,tick,"{'v1': 4363, 'v2': 8726, 'v3': 13089}"
1745418784.8315113,tick,"{'v1': 4364, 'v2': 8728, 'v3': 13092}"
1745418784.8315148,tick,"{'v1': 4365, 'v2': 8730, 'v3': 13095}"
1745418784.8315184,tick,"{'v1': 4366, 'v2': 8732, 'v3': 13098}"
1745418784.8315217,tick,"{'v1': 4367, 'v2': 8734, 'v3': 13101}"
1745418784.8315253,tick,"{'v1': 4368, 'v2': 8736, 'v3': 13104}"
1745418784.831529,tick,"{'v1': 4369, 'v2': 8738, 'v3': 13107}"
1745418784.8315322,tick,"{'v1': 4370, 'v2': 8740, 'v3': 13110}"
1745418784.8315358,tick,"{'v1': 4371, 'v2': 8742, 'v3': 13113}"
1745418784.8315392,tick,"{'v1': 4372, 'v2': 8744, 'v3': 13116}"
1745418784.8315427,tick,"{'v1': 4373, 'v2': 8746, 'v3': 13119}"
1745418784.831546,tick,"{'v1': 4374, 'v2': 8748, 'v3': 13122}"
1745418784.8315496,tick,"{'v1': 4375, 'v2': 8750, 'v3': 13125}"
1745418784.831553,tick,"{'v1': 4376, 'v2': 8752, 'v3': 13128}"
1745418784.8315566,tick,"{'v1': 4377, 'v2': 8754, 'v3': 13131}"
1745418784.83156,tick,"{'v1': 4378, 'v2': 8756, 'v3': 13134}"
1745418784.8315635,tick,"{'v1': 4379, 'v2': 8758, 'v3': 13137}"
1745418784.831567,tick,"{'v1': 4380, 'v2': 8760, 'v3': 13140}"
1745418784.8315704,tick,"{'v1': 4381, 'v2': 8762, 'v3': 13143}"
1745418784.831574,tick,"{'v1': 4382, 'v2': 8764, 'v3': 13146}"
1745418784.8315775,tick,"{'v1': 4383, 'v2': 8766, 'v3': 13149}"
1745418784.8315809,tick,"{'v1': 4384, 'v2': 8768, 'v3': 13152}"
1745418784.8315845,tick,"{'v1': 4385, 'v2': 8770, 'v3': 13155}"
1745418784.831588,tick,"{'v1': 4386, 'v2': 8772, 'v3': 13158}"
1745418784.8315914,tick,"{'v1': 4387, 'v2': 8774, 'v3': 13161}"
1745418784.831595,tick,"{'v1': 4388, 'v2': 8776, 'v3': 13164}"
1745418784.8315985,tick,"{'v1': 4389, 'v2': 8778, 'v3': 13167}"
1745418784.8316019,tick,"{'v1': 4390, 'v2': 8780, 'v3': 13170}"
1745418784.8316054,tick,"{'v1': 4391, 'v2': 8782, 'v3': 13173}"
1745418784.8316088,tick,"{'v1': 4392, 'v2': 8784, 'v3': 13176}"
1745418784.8316123,tick,"{'v1': 4393, 'v2': 8786, 'v3': 13179}"
1745418784.831616,tick,"{'v1': 4394, 'v2': 8788, 'v3': 13182}"
1745418784.8316193,tick,"{'v1': 4395, 'v2': 8790, 'v3': 13185}"
1745418784.8316228,tick,"{'v1': 4396, 'v2': 8792, 'v3': 13188}"
1745418784.8316264,tick,"{'v1': 4397, 'v2': 8794, 'v3': 13191}"
1745418784.8316298,tick,"{'v1': 4398, 'v2': 8796, 'v3': 13194}"
1745418784.8316333,tick,"{'v1': 4399, 'v2': 8798, 'v3': 13197}"
1745418784.8316412,tick,"{'v1': 4400, 'v2': 8800, 'v3': 13200}"
1745418784.831645,tick,"{'v1': 4401, 'v2': 8802, 'v3': 13203}"
1745418784.8316486,tick,"{'v1': 4402, 'v2': 8804, 'v3': 13206}"
1745418784.8316522,tick,"{'v1': 4403, 'v2': 8806, 'v3': 13209}"
1745418784.8316557,tick,"{'v1': 4404, 'v2': 8808, 'v3': 13212}"
1745418784.8316593,tick,"{'v1': 4405, 'v2': 8810, 'v3': 13215}"
1745418784.8316627,tick,"{'v1': 4406, 'v2': 8812, 'v3': 13218}"
1745418784.8316662,tick,"{'v1': 4407, 'v2': 8814, 'v3': 13221}"
1745418784.8316698,tick,"{'v1': 4408, 'v2': 8816, 'v3': 13224}"
1745418784.8316731,tick,"{'v1': 4409, 'v2': 8818, 'v3': 13227}"
1745418784.8316767,tick,"{'v1': 4410, 'v2': 8820, 'v3': 13230}"
1745418784.8316803,tick,"{'v1': 4411, 'v2': 8822, 'v3': 13233}"
1745418784.8316836,tick,"{'v1': 4412, 'v2': 8824, 'v3': 13236}"
1745418784.8316872,tick,"{'v1': 4413, 'v2': 8826, 'v3': 13239}"
1745418784.8316908,tick,"{'v1': 4414, 'v2': 8828, 'v3': 13242}"
1745418784.8316941,tick,"{'v1': 4415, 'v2': 8830, 'v3': 13245}"
1745418784.8316977,tick,"{'v1': 4416, 'v2': 8832, 'v3': 13248}"
1745418784.8317013,tick,"{'v1': 4417, 'v2': 8834, 'v3': 13251}"
1745418784.8317046,tick,"{'v1': 4418, 'v2': 8836, 'v3': 13254}"
1745418784.8317082,tick,"{'v1': 4419, 'v2': 8838, 'v3': 13257}"
1745418784.8317115,tick,"{'v1': 4420, 'v2': 8840, 'v3': 13260}"
1745418784.831715,tick,"{'v1': 4421, 'v2': 8842, 'v3': 13263}"
1745418784.8317184,tick,"{'v1': 4422, 'v2': 8844, 'v3': 13266}"
1745418784.831722,tick,"{'v1': 4423, 'v2': 8846, 'v3': 13269}"
1745418784.8317254,tick,"{'v1': 4424, 'v2': 8848, 'v3': 13272}"
1745418784.831729,tick,"{'v1': 4425, 'v2': 8850, 'v3': 13275}"
1745418784.8317323,tick,"{'v1': 4426, 'v2': 8852, 'v3': 13278}"
1745418784.8317358,tick,"{'v1': 4427, 'v2': 8854, 'v3': 13281}"
1745418784.8317392,tick,"{'v1': 4428, 'v2': 8856, 'v3': 13284}"
1745418784.8317428,tick,"{'v1': 4429, 'v2': 8858, 'v3': 13287}"
1745418784.831746,tick,"{'v1': 4430, 'v2': 8860, 'v3': 13290}"
1745418784.8317497,tick,"{'v1': 4431, 'v2': 8862, 'v3': 13293}"
1745418784.831753,tick,"{'v1': 4432, 'v2': 8864, 'v3': 13296}"
1745418784.8317566,tick,"{'v1': 4433, 'v2': 8866, 'v3': 13299}"
1745418784.8317602,tick,"{'v1': 4434, 'v2': 8868, 'v3': 13302}"
1745418784.8317635,tick,"{'v1': 4435, 'v2': 8870, 'v3': 13305}"
1745418784.8317697,tick,"{'v1': 4436, 'v2': 8872, 'v3': 13308}"
1745418784.8317761,tick,"{'v1': 4437, 'v2': 8874, 'v3': 13311}"
1745418784.8317823,tick,"{'v1': 4438, 'v2': 8876, 'v3': 13314}"
1745418784.8317864,tick,"{'v1': 4439, 'v2': 8878, 'v3': 13317}"
1745418784.83179,tick,"{'v1': 4440, 'v2': 8880, 'v3': 13320}"
1745418784.8317935,tick,"{'v1': 4441, 'v2': 8882, 'v3': 13323}"
1745418784.831797,tick,"{'v1': 4442, 'v2': 8884, 'v3': 13326}"
1745418784.8318002,tick,"{'v1': 4443, 'v2': 8886, 'v3': 13329}"
1745418784.8318038,tick,"{'v1': 4444, 'v2': 8888, 'v3': 13332}"
1745418784.8318074,tick,"{'v1': 4445, 'v2': 8890, 'v3': 13335}"
1745418784.8318107,tick,"{'v1': 4446, 'v2': 8892, 'v3': 13338}"
1745418784.8318143,tick,"{'v1': 4447, 'v2': 8894, 'v3': 13341}"
1745418784.8318179,tick,"{'v1': 4448, 'v2': 8896, 'v3': 13344}"
1745418784.8318212,tick,"{'v1': 4449, 'v2': 8898, 'v3': 13347}"
1745418784.8318248,tick,"{'v1': 4450, 'v2': 8900, 'v3': 13350}"
1745418784.831828,tick,"{'v1': 4451, 'v2': 8902, 'v3': 13353}"
1745418784.8318317,tick,"{'v1': 4452, 'v2': 8904, 'v3': 13356}"
1745418784.8318355,tick,"{'v1': 4453, 'v2': 8906, 'v3': 13359}"
1745418784.8318386,tick,"{'v1': 4454, 'v2': 8908, 'v3': 13362}"
1745418784.8318424,tick,"{'v1': 4455, 'v2': 8910, 'v3': 13365}"
1745418784.831846,tick,"{'v1': 4456, 'v2': 8912, 'v3': 13368}"
1745418784.831849,tick,"{'v1': 4457, 'v2': 8914, 'v3': 13371}"
1745418784.831853,tick,"{'v1': 4458, 'v2': 8916, 'v3': 13374}"
1745418784.831856,tick,"{'v1': 4459, 'v2': 8918, 'v3': 13377}"
1745418784.8318598,tick,"{'v1': 4460, 'v2': 8920, 'v3': 13380}"
1745418784.831863,tick,"{'v1': 4461, 'v2': 8922, 'v3': 13383}"
1745418784.8318667,tick,"{'v1': 4462, 'v2': 8924, 'v3': 13386}"
1745418784.8318698,tick,"{'v1': 4463, 'v2': 8926, 'v3': 13389}"
1745418784.8318734,tick,"{'v1': 4464, 'v2': 8928, 'v3': 13392}"
1745418784.8318772,tick,"{'v1': 4465, 'v2': 8930, 'v3': 13395}"
1745418784.8318808,tick,"{'v1': 4466, 'v2': 8932, 'v3': 13398}"
1745418784.8318844,tick,"{'v1': 4467, 'v2': 8934, 'v3': 13401}"
1745418784.831888,tick,"{'v1': 4468, 'v2': 8936, 'v3': 13404}"
1745418784.8318915,tick,"{'v1': 4469, 'v2': 8938, 'v3': 13407}"
1745418784.8318949,tick,"{'v1': 4470, 'v2': 8940, 'v3': 13410}"
1745418784.8318985,tick,"{'v1': 4471, 'v2': 8942, 'v3': 13413}"
1745418784.831902,tick,"{'v1': 4472, 'v2': 8944, 'v3': 13416}"
1745418784.8319054,tick,"{'v1': 4473, 'v2': 8946, 'v3': 13419}"
1745418784.831909,tick,"{'v1': 4474, 'v2': 8948, 'v3': 13422}"
1745418784.8319123,tick,"{'v1': 4475, 'v2': 8950, 'v3': 13425}"
1745418784.8319159,tick,"{'v1': 4476, 'v2': 8952, 'v3': 13428}"
1745418784.8319194,tick,"{'v1': 4477, 'v2': 8954, 'v3': 13431}"
1745418784.831923,tick,"{'v1': 4478, 'v2': 8956, 'v3': 13434}"
1745418784.8319266,tick,"{'v1': 4479, 'v2': 8958, 'v3': 13437}"
1745418784.83193,tick,"{'v1': 4480, 'v2': 8960, 'v3': 13440}"
1745418784.8319335,tick,"{'v1': 4481, 'v2': 8962, 'v3': 13443}"
1745418784.8319368,tick,"{'v1': 4482, 'v2': 8964, 'v3': 13446}"
1745418784.8319404,tick,"{'v1': 4483, 'v2': 8966, 'v3': 13449}"
1745418784.8319438,tick,"{'v1': 4484, 'v2': 8968, 'v3': 13452}"
1745418784.8319473,tick,"{'v1': 4485, 'v2': 8970, 'v3': 13455}"
1745418784.831951,tick,"{'v1': 4486, 'v2': 8972, 'v3': 13458}"
1745418784.8319542,tick,"{'v1': 4487, 'v2': 8974, 'v3': 13461}"
1745418784.8319578,tick,"{'v1': 4488, 'v2': 8976, 'v3': 13464}"
1745418784.8319614,tick,"{'v1': 4489, 'v2': 8978, 'v3': 13467}"
1745418784.8319647,tick,"{'v1': 4490, 'v2': 8980, 'v3': 13470}"
1745418784.8319683,tick,"{'v1': 4491, 'v2': 8982, 'v3': 13473}"
1745418784.831972,tick,"{'v1': 4492, 'v2': 8984, 'v3': 13476}"
1745418784.8319752,tick,"{'v1': 4493, 'v2': 8986, 'v3': 13479}"
1745418784.8319788,tick,"{'v1': 4494, 'v2': 8988, 'v3': 13482}"
1745418784.8319824,tick,"{'v1': 4495, 'v2': 8990, 'v3': 13485}"
1745418784.8319857,tick,"{'v1': 4496, 'v2': 8992, 'v3': 13488}"
1745418784.831989,tick,"{'v1': 4497, 'v2': 8994, 'v3': 13491}"
1745418784.8319926,tick,"{'v1': 4498, 'v2': 8996, 'v3': 13494}"
1745418784.831996,tick,"{'v1': 4499, 'v2': 8998, 'v3': 13497}"
1745418784.8319995,tick,"{'v1': 4500, 'v2': 9000, 'v3': 13500}"
1745418784.832003,tick,"{'v1': 4501, 'v2': 9002, 'v3': 13503}"
1745418784.8320065,tick,"{'v1': 4502, 'v2': 9004, 'v3': 13506}"
1745418784.83201,tick,"{'v1': 4503, 'v2': 9006, 'v3': 13509}"
1745418784.8320134,tick,"{'v1': 4504, 'v2': 9008, 'v3': 13512}"
1745418784.832017,tick,"{'v1': 4505, 'v2': 9010, 'v3': 13515}"
1745418784.8320203,tick,"{'v1': 4506, 'v2': 9012, 'v3': 13518}"
1745418784.8320239,tick,"{'v1': 4507, 'v2': 9014, 'v3': 13521}"
1745418784.8320272,tick,"{'v1': 4508, 'v2': 9016, 'v3': 13524}"
1745418784.832031,tick,"{'v1': 4509, 'v2': 9018, 'v3': 13527}"
1745418784.8320343,tick,"{'v1': 4510, 'v2': 9020, 'v3': 13530}"
1745418784.832038,tick,"{'v1': 4511, 'v2': 9022, 'v3': 13533}"
1745418784.8320413,tick,"{'v1': 4512, 'v2': 9024, 'v3': 13536}"
1745418784.8320448,tick,"{'v1': 4513, 'v2': 9026, 'v3': 13539}"
1745418784.8320482,tick,"{'v1': 4514, 'v2': 9028, 'v3': 13542}"
1745418784.8320515,tick,"{'v1': 4515, 'v2': 9030, 'v3': 13545}"
1745418784.832055,tick,"{'v1': 4516, 'v2': 9032, 'v3': 13548}"
1745418784.8320587,tick,"{'v1': 4517, 'v2': 9034, 'v3': 13551}"
1745418784.832062,tick,"{'v1': 4518, 'v2': 9036, 'v3': 13554}"
1745418784.8320656,tick,"{'v1': 4519, 'v2': 9038, 'v3': 13557}"
1745418784.8320692,tick,"{'v1': 4520, 'v2': 9040, 'v3': 13560}"
1745418784.8320725,tick,"{'v1': 4521, 'v2': 9042, 'v3': 13563}"
1745418784.832076,tick,"{'v1': 4522, 'v2': 9044, 'v3': 13566}"
1745418784.8320794,tick,"{'v1': 4523, 'v2': 9046, 'v3': 13569}"
1745418784.832083,tick,"{'v1': 4524, 'v2': 9048, 'v3': 13572}"
